,week,shift,production_id,production
29317,35.0,3.0,1.0,100.0
29318,35.0,3.0,2.0,26.0
29319,35.0,3.0,3.0,4.0
29320,35.0,3.0,4.0,72.0
29321,35.0,3.0,5.0,9.0
29322,35.0,3.0,6.0,90.0
29323,35.0,3.0,7.0,25.0
29324,35.0,3.0,8.0,4.0
29325,35.0,3.0,9.0,69.0
29326,35.0,3.0,10.0,55.0
29327,35.0,3.0,11.0,28.0
29328,35.0,3.0,12.0,80.0
29329,35.0,3.0,13.0,26.0
29330,35.0,3.0,14.0,0.0
29331,35.0,3.0,15.0,2.0
29332,35.0,3.0,16.0,42.0
29333,35.0,3.0,17.0,32.0
29334,35.0,3.0,18.0,14.0
29335,35.0,3.0,19.0,99.0
29336,35.0,3.0,20.0,99.0
29337,35.0,3.0,21.0,1.0
29338,35.0,3.0,22.0,33.0
29339,35.0,3.0,23.0,51.0
29340,35.0,3.0,24.0,58.0
29341,35.0,3.0,25.0,58.0
29342,35.0,3.0,26.0,75.0
29343,35.0,3.0,27.0,73.0
29344,35.0,3.0,28.0,19.0
29345,35.0,3.0,29.0,18.0
29346,35.0,3.0,30.0,81.0
29347,35.0,3.0,31.0,16.0
29348,35.0,3.0,32.0,81.0
29349,35.0,3.0,33.0,73.0
29350,35.0,3.0,34.0,43.0
29351,35.0,3.0,35.0,100.0
29352,35.0,3.0,36.0,96.0
29353,35.0,3.0,37.0,30.0
29354,35.0,3.0,38.0,31.0
29355,35.0,3.0,39.0,32.0
29356,35.0,3.0,40.0,81.0
29357,35.0,3.0,41.0,48.0
29358,36.0,1.0,0.0,56.0
29359,36.0,1.0,1.0,1.0
29360,36.0,1.0,2.0,49.0
29361,36.0,1.0,3.0,67.0
29362,36.0,1.0,4.0,39.0
29363,36.0,1.0,5.0,37.0
29364,36.0,1.0,6.0,95.0
29365,36.0,1.0,7.0,80.0
29366,36.0,1.0,8.0,59.0
29367,36.0,1.0,9.0,18.0
29368,36.0,1.0,10.0,23.0
29369,36.0,1.0,11.0,74.0
29370,36.0,1.0,12.0,2.0
29371,36.0,1.0,13.0,83.0
29372,36.0,1.0,14.0,82.0
29373,36.0,1.0,15.0,36.0
29374,36.0,1.0,16.0,14.0
29375,36.0,1.0,17.0,45.0
29376,36.0,1.0,18.0,30.0
29377,36.0,1.0,19.0,7.0
29378,36.0,1.0,20.0,96.0
29379,36.0,1.0,21.0,6.0
29380,36.0,1.0,22.0,72.0
29381,36.0,1.0,23.0,9.0
29382,36.0,1.0,24.0,31.0
29383,36.0,1.0,25.0,78.0
29384,36.0,1.0,26.0,6.0
29385,36.0,1.0,27.0,21.0
29386,36.0,1.0,28.0,78.0
29387,36.0,1.0,29.0,48.0
29388,36.0,1.0,30.0,51.0
29389,36.0,1.0,31.0,65.0
29390,36.0,1.0,32.0,96.0
29391,36.0,1.0,33.0,99.0
29392,36.0,1.0,34.0,7.0
29393,36.0,1.0,35.0,84.0
29394,36.0,1.0,36.0,39.0
29395,36.0,1.0,37.0,41.0
29396,36.0,1.0,38.0,98.0
29397,36.0,1.0,39.0,95.0
29398,36.0,1.0,40.0,51.0
29399,36.0,1.0,41.0,62.0
29400,36.0,2.0,0.0,95.0
29401,36.0,2.0,1.0,83.0
29402,36.0,2.0,2.0,27.0
29403,36.0,2.0,3.0,79.0
29404,36.0,2.0,4.0,83.0
29405,36.0,2.0,5.0,96.0
29406,36.0,2.0,6.0,65.0
29407,36.0,2.0,7.0,38.0
29408,36.0,2.0,8.0,9.0
29409,36.0,2.0,9.0,98.0
29410,36.0,2.0,10.0,28.0
29411,36.0,2.0,11.0,60.0
29412,36.0,2.0,12.0,12.0
29413,36.0,2.0,13.0,54.0
29414,36.0,2.0,14.0,72.0
29415,36.0,2.0,15.0,67.0
29416,36.0,2.0,16.0,9.0
29417,36.0,2.0,17.0,8.0
29418,36.0,2.0,18.0,22.0
29419,36.0,2.0,19.0,3.0
29420,36.0,2.0,20.0,59.0
29421,36.0,2.0,21.0,75.0
29422,36.0,2.0,22.0,75.0
29423,36.0,2.0,23.0,47.0
29424,36.0,2.0,24.0,39.0
29425,36.0,2.0,25.0,19.0
29426,36.0,2.0,26.0,80.0
29427,36.0,2.0,27.0,66.0
29428,36.0,2.0,28.0,77.0
29429,36.0,2.0,29.0,32.0
29430,36.0,2.0,30.0,35.0
29431,36.0,2.0,31.0,66.0
29432,36.0,2.0,32.0,14.0
29433,36.0,2.0,33.0,77.0
29434,36.0,2.0,34.0,26.0
29435,36.0,2.0,35.0,13.0
29436,36.0,2.0,36.0,59.0
29437,36.0,2.0,37.0,7.0
29438,36.0,2.0,38.0,13.0
29439,36.0,2.0,39.0,61.0
29440,36.0,2.0,40.0,14.0
29441,36.0,2.0,41.0,74.0
29442,36.0,3.0,0.0,3.0
29443,36.0,3.0,1.0,37.0
29444,36.0,3.0,2.0,71.0
29445,36.0,3.0,3.0,95.0
29446,36.0,3.0,4.0,26.0
29447,36.0,3.0,5.0,38.0
29448,36.0,3.0,6.0,28.0
29449,36.0,3.0,7.0,23.0
29450,36.0,3.0,8.0,46.0
29451,36.0,3.0,9.0,2.0
29452,36.0,3.0,10.0,23.0
29453,36.0,3.0,11.0,95.0
29454,36.0,3.0,12.0,83.0
29455,36.0,3.0,13.0,45.0
29456,36.0,3.0,14.0,81.0
29457,36.0,3.0,15.0,26.0
29458,36.0,3.0,16.0,84.0
29459,36.0,3.0,17.0,52.0
29460,36.0,3.0,18.0,62.0
29461,36.0,3.0,19.0,53.0
29462,36.0,3.0,20.0,52.0
29463,36.0,3.0,21.0,37.0
29464,36.0,3.0,22.0,23.0
29465,36.0,3.0,23.0,20.0
29466,36.0,3.0,24.0,54.0
29467,36.0,3.0,25.0,60.0
29468,36.0,3.0,26.0,19.0
29469,36.0,3.0,27.0,22.0
29470,36.0,3.0,28.0,57.0
29471,36.0,3.0,29.0,44.0
29472,36.0,3.0,30.0,48.0
29473,36.0,3.0,31.0,38.0
29474,36.0,3.0,32.0,78.0
29475,36.0,3.0,33.0,13.0
29476,36.0,3.0,34.0,6.0
29477,36.0,3.0,35.0,26.0
29478,36.0,3.0,36.0,51.0
29479,36.0,3.0,37.0,47.0
29480,36.0,3.0,38.0,9.0
29481,36.0,3.0,39.0,73.0
29482,36.0,3.0,40.0,90.0
29483,36.0,3.0,41.0,5.0
29484,37.0,1.0,0.0,25.0
29485,37.0,1.0,1.0,35.0
29486,37.0,1.0,2.0,68.0
29487,37.0,1.0,3.0,37.0
29488,37.0,1.0,4.0,45.0
29489,37.0,1.0,5.0,72.0
29490,37.0,1.0,6.0,36.0
29491,37.0,1.0,7.0,5.0
29492,37.0,1.0,8.0,38.0
29493,37.0,1.0,9.0,6.0
29494,37.0,1.0,10.0,3.0
29495,37.0,1.0,11.0,72.0
29496,37.0,1.0,12.0,52.0
29497,37.0,1.0,13.0,64.0
29498,37.0,1.0,14.0,55.0
29499,37.0,1.0,15.0,2.0
29500,37.0,1.0,16.0,99.0
29501,37.0,1.0,17.0,60.0
29502,37.0,1.0,18.0,45.0
29503,37.0,1.0,19.0,34.0
29504,37.0,1.0,20.0,9.0
29505,37.0,1.0,21.0,39.0
29506,37.0,1.0,22.0,95.0
29507,37.0,1.0,23.0,27.0
29508,37.0,1.0,24.0,57.0
29509,37.0,1.0,25.0,53.0
29510,37.0,1.0,26.0,82.0
29511,37.0,1.0,27.0,35.0
29512,37.0,1.0,28.0,77.0
29513,37.0,1.0,29.0,18.0
29514,37.0,1.0,30.0,69.0
29515,37.0,1.0,31.0,22.0
29516,37.0,1.0,32.0,25.0
29517,37.0,1.0,33.0,13.0
29518,37.0,1.0,34.0,74.0
29519,37.0,1.0,35.0,38.0
29520,37.0,1.0,36.0,87.0
29521,37.0,1.0,37.0,27.0
29522,37.0,1.0,38.0,33.0
29523,37.0,1.0,39.0,15.0
29524,37.0,1.0,40.0,50.0
29525,37.0,1.0,41.0,82.0
29526,37.0,2.0,0.0,40.0
29527,37.0,2.0,1.0,2.0
29528,37.0,2.0,2.0,23.0
29529,37.0,2.0,3.0,7.0
29530,37.0,2.0,4.0,87.0
29531,37.0,2.0,5.0,85.0
29532,37.0,2.0,6.0,19.0
29533,37.0,2.0,7.0,44.0
29534,37.0,2.0,8.0,88.0
29535,37.0,2.0,9.0,73.0
29536,37.0,2.0,10.0,90.0
29537,37.0,2.0,11.0,91.0
29538,37.0,2.0,12.0,40.0
29539,37.0,2.0,13.0,26.0
29540,37.0,2.0,14.0,14.0
29541,37.0,2.0,15.0,100.0
29542,37.0,2.0,16.0,40.0
29543,37.0,2.0,17.0,42.0
29544,37.0,2.0,18.0,40.0
29545,37.0,2.0,19.0,54.0
29546,37.0,2.0,20.0,18.0
29547,37.0,2.0,21.0,99.0
29548,37.0,2.0,22.0,3.0
29549,37.0,2.0,23.0,69.0
29550,37.0,2.0,24.0,56.0
29551,37.0,2.0,25.0,1.0
29552,37.0,2.0,26.0,36.0
29553,37.0,2.0,27.0,4.0
29554,37.0,2.0,28.0,29.0
29555,37.0,2.0,29.0,98.0
29556,37.0,2.0,30.0,13.0
29557,37.0,2.0,31.0,39.0
29558,37.0,2.0,32.0,52.0
29559,37.0,2.0,33.0,48.0
29560,37.0,2.0,34.0,86.0
29561,37.0,2.0,35.0,10.0
29562,37.0,2.0,36.0,18.0
29563,37.0,2.0,37.0,83.0
29564,37.0,2.0,38.0,44.0
29565,37.0,2.0,39.0,11.0
29566,37.0,2.0,40.0,84.0
29567,37.0,2.0,41.0,17.0
29568,37.0,3.0,0.0,12.0
29569,37.0,3.0,1.0,23.0
29570,37.0,3.0,2.0,46.0
29571,37.0,3.0,3.0,13.0
29572,37.0,3.0,4.0,70.0
29573,37.0,3.0,5.0,63.0
29574,37.0,3.0,6.0,84.0
29575,37.0,3.0,7.0,32.0
29576,37.0,3.0,8.0,94.0
29577,37.0,3.0,9.0,89.0
29578,37.0,3.0,10.0,69.0
29579,37.0,3.0,11.0,18.0
29580,37.0,3.0,12.0,86.0
29581,37.0,3.0,13.0,75.0
29582,37.0,3.0,14.0,11.0
29583,37.0,3.0,15.0,61.0
29584,37.0,3.0,16.0,100.0
29585,37.0,3.0,17.0,55.0
29586,37.0,3.0,18.0,99.0
29587,37.0,3.0,19.0,79.0
29588,37.0,3.0,20.0,37.0
29589,37.0,3.0,21.0,22.0
29590,37.0,3.0,22.0,33.0
29591,37.0,3.0,23.0,24.0
29592,37.0,3.0,24.0,15.0
29593,37.0,3.0,25.0,8.0
29594,37.0,3.0,26.0,58.0
29595,37.0,3.0,27.0,81.0
29596,37.0,3.0,28.0,67.0
29597,37.0,3.0,29.0,51.0
29598,37.0,3.0,30.0,4.0
29599,37.0,3.0,31.0,81.0
29600,37.0,3.0,32.0,52.0
29601,37.0,3.0,33.0,96.0
29602,37.0,3.0,34.0,53.0
29603,37.0,3.0,35.0,55.0
29604,37.0,3.0,36.0,88.0
29605,37.0,3.0,37.0,9.0
29606,37.0,3.0,38.0,76.0
29607,37.0,3.0,39.0,49.0
29608,37.0,3.0,40.0,39.0
29609,37.0,3.0,41.0,88.0
29610,38.0,1.0,0.0,75.0
29611,38.0,1.0,1.0,50.0
29612,38.0,1.0,2.0,75.0
29613,38.0,1.0,3.0,100.0
29614,38.0,1.0,4.0,55.0
29615,38.0,1.0,5.0,11.0
29616,38.0,1.0,6.0,86.0
29617,38.0,1.0,7.0,33.0
29618,38.0,1.0,8.0,87.0
29619,38.0,1.0,9.0,58.0
29620,38.0,1.0,10.0,85.0
29621,38.0,1.0,11.0,53.0
29622,38.0,1.0,12.0,79.0
29623,38.0,1.0,13.0,88.0
29624,38.0,1.0,14.0,56.0
29625,38.0,1.0,15.0,39.0
29626,38.0,1.0,16.0,67.0
29627,38.0,1.0,17.0,36.0
29628,38.0,1.0,18.0,53.0
29629,38.0,1.0,19.0,69.0
29630,38.0,1.0,20.0,63.0
29631,38.0,1.0,21.0,80.0
29632,38.0,1.0,22.0,18.0
29633,38.0,1.0,23.0,4.0
29634,38.0,1.0,24.0,88.0
29635,38.0,1.0,25.0,41.0
29636,38.0,1.0,26.0,55.0
29637,38.0,1.0,27.0,92.0
29638,38.0,1.0,28.0,43.0
29639,38.0,1.0,29.0,71.0
29640,38.0,1.0,30.0,87.0
29641,38.0,1.0,31.0,45.0
29642,38.0,1.0,32.0,49.0
29643,38.0,1.0,33.0,38.0
29644,38.0,1.0,34.0,22.0
29645,38.0,1.0,35.0,35.0
29646,38.0,1.0,36.0,39.0
29647,38.0,1.0,37.0,34.0
29648,38.0,1.0,38.0,59.0
29649,38.0,1.0,39.0,1.0
29650,38.0,1.0,40.0,92.0
29651,38.0,1.0,41.0,59.0
29652,38.0,2.0,0.0,84.0
29653,38.0,2.0,1.0,15.0
29654,38.0,2.0,2.0,22.0
29655,38.0,2.0,3.0,85.0
29656,38.0,2.0,4.0,88.0
29657,38.0,2.0,5.0,81.0
29658,38.0,2.0,6.0,60.0
29659,38.0,2.0,7.0,90.0
29660,38.0,2.0,8.0,25.0
29661,38.0,2.0,9.0,25.0
29662,38.0,2.0,10.0,38.0
29663,38.0,2.0,11.0,40.0
29664,38.0,2.0,12.0,50.0
29665,38.0,2.0,13.0,44.0
29666,38.0,2.0,14.0,42.0
29667,38.0,2.0,15.0,87.0
29668,38.0,2.0,16.0,17.0
29669,38.0,2.0,17.0,12.0
29670,38.0,2.0,18.0,32.0
29671,38.0,2.0,19.0,10.0
29672,38.0,2.0,20.0,43.0
29673,38.0,2.0,21.0,72.0
29674,38.0,2.0,22.0,64.0
29675,38.0,2.0,23.0,22.0
29676,38.0,2.0,24.0,6.0
29677,38.0,2.0,25.0,32.0
29678,38.0,2.0,26.0,51.0
29679,38.0,2.0,27.0,70.0
29680,38.0,2.0,28.0,67.0
29681,38.0,2.0,29.0,36.0
29682,38.0,2.0,30.0,83.0
29683,38.0,2.0,31.0,31.0
29684,38.0,2.0,32.0,10.0
29685,38.0,2.0,33.0,15.0
29686,38.0,2.0,34.0,19.0
29687,38.0,2.0,35.0,12.0
29688,38.0,2.0,36.0,85.0
29689,38.0,2.0,37.0,66.0
29690,38.0,2.0,38.0,53.0
29691,38.0,2.0,39.0,26.0
29692,38.0,2.0,40.0,63.0
29693,38.0,2.0,41.0,17.0
29694,38.0,3.0,0.0,91.0
29695,38.0,3.0,1.0,90.0
29696,38.0,3.0,2.0,86.0
29697,38.0,3.0,3.0,18.0
29698,38.0,3.0,4.0,76.0
29699,38.0,3.0,5.0,17.0
29700,38.0,3.0,6.0,63.0
29701,38.0,3.0,7.0,99.0
29702,38.0,3.0,8.0,35.0
29703,38.0,3.0,9.0,29.0
29704,38.0,3.0,10.0,32.0
29705,38.0,3.0,11.0,9.0
29706,38.0,3.0,12.0,55.0
29707,38.0,3.0,13.0,57.0
29708,38.0,3.0,14.0,85.0
29709,38.0,3.0,15.0,46.0
29710,38.0,3.0,16.0,38.0
29711,38.0,3.0,17.0,36.0
29712,38.0,3.0,18.0,83.0
29713,38.0,3.0,19.0,30.0
29714,38.0,3.0,20.0,79.0
29715,38.0,3.0,21.0,19.0
29716,38.0,3.0,22.0,95.0
29717,38.0,3.0,23.0,66.0
29718,38.0,3.0,24.0,41.0
29719,38.0,3.0,25.0,82.0
29720,38.0,3.0,26.0,1.0
29721,38.0,3.0,27.0,80.0
29722,38.0,3.0,28.0,4.0
29723,38.0,3.0,29.0,54.0
29724,38.0,3.0,30.0,91.0
29725,38.0,3.0,31.0,88.0
29726,38.0,3.0,32.0,17.0
29727,38.0,3.0,33.0,23.0
29728,38.0,3.0,34.0,61.0
29729,38.0,3.0,35.0,19.0
29730,38.0,3.0,36.0,61.0
29731,38.0,3.0,37.0,89.0
29732,38.0,3.0,38.0,6.0
29733,38.0,3.0,39.0,62.0
29734,38.0,3.0,40.0,74.0
29735,38.0,3.0,41.0,0.0
29736,39.0,1.0,0.0,79.0
29737,39.0,1.0,1.0,35.0
29738,39.0,1.0,2.0,72.0
29739,39.0,1.0,3.0,89.0
29740,39.0,1.0,4.0,62.0
29741,39.0,1.0,5.0,54.0
29742,39.0,1.0,6.0,24.0
29743,39.0,1.0,7.0,87.0
29744,39.0,1.0,8.0,10.0
29745,39.0,1.0,9.0,20.0
29746,39.0,1.0,10.0,91.0
29747,39.0,1.0,11.0,75.0
29748,39.0,1.0,12.0,43.0
29749,39.0,1.0,13.0,88.0
29750,39.0,1.0,14.0,87.0
29751,39.0,1.0,15.0,63.0
29752,39.0,1.0,16.0,65.0
29753,39.0,1.0,17.0,44.0
29754,39.0,1.0,18.0,5.0
29755,39.0,1.0,19.0,48.0
29756,39.0,1.0,20.0,11.0
29757,39.0,1.0,21.0,4.0
29758,39.0,1.0,22.0,80.0
29759,39.0,1.0,23.0,29.0
29760,39.0,1.0,24.0,67.0
29761,39.0,1.0,25.0,7.0
29762,39.0,1.0,26.0,64.0
29763,39.0,1.0,27.0,39.0
29764,39.0,1.0,28.0,84.0
29765,39.0,1.0,29.0,48.0
29766,39.0,1.0,30.0,95.0
29767,39.0,1.0,31.0,35.0
29768,39.0,1.0,32.0,37.0
29769,39.0,1.0,33.0,3.0
29770,39.0,1.0,34.0,26.0
29771,39.0,1.0,35.0,30.0
29772,39.0,1.0,36.0,33.0
29773,39.0,1.0,37.0,58.0
29774,39.0,1.0,38.0,32.0
29775,39.0,1.0,39.0,64.0
29776,39.0,1.0,40.0,47.0
29777,39.0,1.0,41.0,62.0
29778,39.0,2.0,0.0,74.0
29779,39.0,2.0,1.0,78.0
29780,39.0,2.0,2.0,51.0
29781,39.0,2.0,3.0,17.0
29782,39.0,2.0,4.0,95.0
29783,39.0,2.0,5.0,17.0
29784,39.0,2.0,6.0,72.0
29785,39.0,2.0,7.0,17.0
29786,39.0,2.0,8.0,83.0
29787,39.0,2.0,9.0,70.0
29788,39.0,2.0,10.0,59.0
29789,39.0,2.0,11.0,87.0
29790,39.0,2.0,12.0,78.0
29791,39.0,2.0,13.0,74.0
29792,39.0,2.0,14.0,1.0
29793,39.0,2.0,15.0,69.0
29794,39.0,2.0,16.0,54.0
29795,39.0,2.0,17.0,67.0
29796,39.0,2.0,18.0,9.0
29797,39.0,2.0,19.0,21.0
29798,39.0,2.0,20.0,47.0
29799,39.0,2.0,21.0,33.0
29800,39.0,2.0,22.0,66.0
29801,39.0,2.0,23.0,6.0
29802,39.0,2.0,24.0,95.0
29803,39.0,2.0,25.0,40.0
29804,39.0,2.0,26.0,63.0
29805,39.0,2.0,27.0,86.0
29806,39.0,2.0,28.0,15.0
29807,39.0,2.0,29.0,86.0
29808,39.0,2.0,30.0,68.0
29809,39.0,2.0,31.0,44.0
29810,39.0,2.0,32.0,53.0
29811,39.0,2.0,33.0,6.0
29812,39.0,2.0,34.0,91.0
29813,39.0,2.0,35.0,98.0
29814,39.0,2.0,36.0,95.0
29815,39.0,2.0,37.0,98.0
29816,39.0,2.0,38.0,57.0
29817,39.0,2.0,39.0,75.0
29818,39.0,2.0,40.0,32.0
29819,39.0,2.0,41.0,64.0
29820,39.0,3.0,0.0,12.0
29821,39.0,3.0,1.0,54.0
29822,39.0,3.0,2.0,34.0
29823,39.0,3.0,3.0,34.0
29824,39.0,3.0,4.0,50.0
29825,39.0,3.0,5.0,7.0
29826,39.0,3.0,6.0,49.0
29827,39.0,3.0,7.0,39.0
29828,39.0,3.0,8.0,30.0
29829,39.0,3.0,9.0,17.0
29830,39.0,3.0,10.0,7.0
29831,39.0,3.0,11.0,60.0
29832,39.0,3.0,12.0,67.0
29833,39.0,3.0,13.0,86.0
29834,39.0,3.0,14.0,55.0
29835,39.0,3.0,15.0,60.0
29836,39.0,3.0,16.0,29.0
29837,39.0,3.0,17.0,30.0
29838,39.0,3.0,18.0,83.0
29839,39.0,3.0,19.0,35.0
29840,39.0,3.0,20.0,71.0
29841,39.0,3.0,21.0,66.0
29842,39.0,3.0,22.0,5.0
29843,39.0,3.0,23.0,85.0
29844,39.0,3.0,24.0,90.0
29845,39.0,3.0,25.0,75.0
29846,39.0,3.0,26.0,46.0
29847,39.0,3.0,27.0,13.0
29848,39.0,3.0,28.0,65.0
29849,39.0,3.0,29.0,34.0
29850,39.0,3.0,30.0,4.0
29851,39.0,3.0,31.0,96.0
29852,39.0,3.0,32.0,95.0
29853,39.0,3.0,33.0,4.0
29854,39.0,3.0,34.0,32.0
29855,39.0,3.0,35.0,34.0
29856,39.0,3.0,36.0,37.0
29857,39.0,3.0,37.0,18.0
29858,39.0,3.0,38.0,25.0
29859,39.0,3.0,39.0,83.0
29860,39.0,3.0,40.0,37.0
29861,39.0,3.0,41.0,39.0
29862,40.0,1.0,0.0,93.0
29863,40.0,1.0,1.0,13.0
29864,40.0,1.0,2.0,27.0
29865,40.0,1.0,3.0,40.0
29866,40.0,1.0,4.0,48.0
29867,40.0,1.0,5.0,42.0
29868,40.0,1.0,6.0,81.0
29869,40.0,1.0,7.0,76.0
29870,40.0,1.0,8.0,47.0
29871,40.0,1.0,9.0,10.0
29872,40.0,1.0,10.0,11.0
29873,40.0,1.0,11.0,52.0
29874,40.0,1.0,12.0,96.0
29875,40.0,1.0,13.0,10.0
29876,40.0,1.0,14.0,45.0
29877,40.0,1.0,15.0,55.0
29878,40.0,1.0,16.0,80.0
29879,40.0,1.0,17.0,45.0
29880,40.0,1.0,18.0,69.0
29881,40.0,1.0,19.0,74.0
29882,40.0,1.0,20.0,98.0
29883,40.0,1.0,21.0,3.0
29884,40.0,1.0,22.0,74.0
29885,40.0,1.0,23.0,6.0
29886,40.0,1.0,24.0,57.0
29887,40.0,1.0,25.0,37.0
29888,40.0,1.0,26.0,12.0
29889,40.0,1.0,27.0,5.0
29890,40.0,1.0,28.0,52.0
29891,40.0,1.0,29.0,46.0
29892,40.0,1.0,30.0,82.0
29893,40.0,1.0,31.0,77.0
29894,40.0,1.0,32.0,27.0
29895,40.0,1.0,33.0,32.0
29896,40.0,1.0,34.0,1.0
29897,40.0,1.0,35.0,99.0
29898,40.0,1.0,36.0,61.0
29899,40.0,1.0,37.0,76.0
29900,40.0,1.0,38.0,48.0
29901,40.0,1.0,39.0,69.0
29902,40.0,1.0,40.0,31.0
29903,40.0,1.0,41.0,69.0
29904,40.0,2.0,0.0,77.0
29905,40.0,2.0,1.0,24.0
29906,40.0,2.0,2.0,39.0
29907,40.0,2.0,3.0,96.0
29908,40.0,2.0,4.0,66.0
29909,40.0,2.0,5.0,75.0
29910,40.0,2.0,6.0,60.0
29911,40.0,2.0,7.0,99.0
29912,40.0,2.0,8.0,93.0
29913,40.0,2.0,9.0,13.0
29914,40.0,2.0,10.0,88.0
29915,40.0,2.0,11.0,57.0
29916,40.0,2.0,12.0,8.0
29917,40.0,2.0,13.0,91.0
29918,40.0,2.0,14.0,81.0
29919,40.0,2.0,15.0,76.0
29920,40.0,2.0,16.0,30.0
29921,40.0,2.0,17.0,71.0
29922,40.0,2.0,18.0,56.0
29923,40.0,2.0,19.0,5.0
29924,40.0,2.0,20.0,84.0
29925,40.0,2.0,21.0,5.0
29926,40.0,2.0,22.0,83.0
29927,40.0,2.0,23.0,44.0
29928,40.0,2.0,24.0,74.0
29929,40.0,2.0,25.0,0.0
29930,40.0,2.0,26.0,16.0
29931,40.0,2.0,27.0,61.0
29932,40.0,2.0,28.0,63.0
29933,40.0,2.0,29.0,85.0
29934,40.0,2.0,30.0,51.0
29935,40.0,2.0,31.0,87.0
29936,40.0,2.0,32.0,91.0
29937,40.0,2.0,33.0,52.0
29938,40.0,2.0,34.0,92.0
29939,40.0,2.0,35.0,64.0
29940,40.0,2.0,36.0,37.0
29941,40.0,2.0,37.0,13.0
29942,40.0,2.0,38.0,43.0
29943,40.0,2.0,39.0,0.0
29944,40.0,2.0,40.0,53.0
29945,40.0,2.0,41.0,29.0
29946,40.0,3.0,0.0,89.0
29947,40.0,3.0,1.0,96.0
29948,40.0,3.0,2.0,4.0
29949,40.0,3.0,3.0,86.0
29950,40.0,3.0,4.0,12.0
29951,40.0,3.0,5.0,34.0
29952,40.0,3.0,6.0,65.0
29953,40.0,3.0,7.0,67.0
29954,40.0,3.0,8.0,91.0
29955,40.0,3.0,9.0,99.0
29956,40.0,3.0,10.0,44.0
29957,40.0,3.0,11.0,42.0
29958,40.0,3.0,12.0,15.0
29959,40.0,3.0,13.0,41.0
29960,40.0,3.0,14.0,98.0
29961,40.0,3.0,15.0,51.0
29962,40.0,3.0,16.0,30.0
29963,40.0,3.0,17.0,68.0
29964,40.0,3.0,18.0,10.0
29965,40.0,3.0,19.0,21.0
29966,40.0,3.0,20.0,48.0
29967,40.0,3.0,21.0,21.0
29968,40.0,3.0,22.0,36.0
29969,40.0,3.0,23.0,41.0
29970,40.0,3.0,24.0,33.0
29971,40.0,3.0,25.0,18.0
29972,40.0,3.0,26.0,8.0
29973,40.0,3.0,27.0,84.0
29974,40.0,3.0,28.0,45.0
29975,40.0,3.0,29.0,70.0
29976,40.0,3.0,30.0,38.0
29977,40.0,3.0,31.0,95.0
29978,40.0,3.0,32.0,17.0
29979,40.0,3.0,33.0,14.0
29980,40.0,3.0,34.0,58.0
29981,40.0,3.0,35.0,37.0
29982,40.0,3.0,36.0,27.0
29983,40.0,3.0,37.0,34.0
29984,40.0,3.0,38.0,25.0
29985,40.0,3.0,39.0,48.0
29986,40.0,3.0,40.0,86.0
29987,40.0,3.0,41.0,8.0
29988,41.0,1.0,0.0,79.0
29989,41.0,1.0,1.0,45.0
29990,41.0,1.0,2.0,64.0
29991,41.0,1.0,3.0,30.0
29992,41.0,1.0,4.0,49.0
29993,41.0,1.0,5.0,2.0
29994,41.0,1.0,6.0,20.0
29995,41.0,1.0,7.0,72.0
29996,41.0,1.0,8.0,77.0
29997,41.0,1.0,9.0,88.0
29998,41.0,1.0,10.0,96.0
29999,41.0,1.0,11.0,84.0
30000,41.0,1.0,12.0,89.0
30001,41.0,1.0,13.0,55.0
30002,41.0,1.0,14.0,3.0
30003,41.0,1.0,15.0,81.0
30004,41.0,1.0,16.0,53.0
30005,41.0,1.0,17.0,48.0
30006,41.0,1.0,18.0,99.0
30007,41.0,1.0,19.0,61.0
30008,41.0,1.0,20.0,85.0
30009,41.0,1.0,21.0,18.0
30010,41.0,1.0,22.0,23.0
30011,41.0,1.0,23.0,2.0
30012,41.0,1.0,24.0,76.0
30013,41.0,1.0,25.0,33.0
30014,41.0,1.0,26.0,10.0
30015,41.0,1.0,27.0,42.0
30016,41.0,1.0,28.0,61.0
30017,41.0,1.0,29.0,74.0
30018,41.0,1.0,30.0,3.0
30019,41.0,1.0,31.0,24.0
30020,41.0,1.0,32.0,43.0
30021,41.0,1.0,33.0,87.0
30022,41.0,1.0,34.0,27.0
30023,41.0,1.0,35.0,12.0
30024,41.0,1.0,36.0,65.0
30025,41.0,1.0,37.0,82.0
30026,41.0,1.0,38.0,24.0
30027,41.0,1.0,39.0,13.0
30028,41.0,1.0,40.0,18.0
30029,41.0,1.0,41.0,92.0
30030,41.0,2.0,0.0,16.0
30031,41.0,2.0,1.0,30.0
30032,41.0,2.0,2.0,46.0
30033,41.0,2.0,3.0,19.0
30034,41.0,2.0,4.0,7.0
30035,41.0,2.0,5.0,81.0
30036,41.0,2.0,6.0,96.0
30037,41.0,2.0,7.0,68.0
30038,41.0,2.0,8.0,23.0
30039,41.0,2.0,9.0,35.0
30040,41.0,2.0,10.0,4.0
30041,41.0,2.0,11.0,9.0
30042,41.0,2.0,12.0,57.0
30043,41.0,2.0,13.0,6.0
30044,41.0,2.0,14.0,11.0
30045,41.0,2.0,15.0,47.0
30046,41.0,2.0,16.0,49.0
30047,41.0,2.0,17.0,62.0
30048,41.0,2.0,18.0,93.0
30049,41.0,2.0,19.0,53.0
30050,41.0,2.0,20.0,53.0
30051,41.0,2.0,21.0,84.0
30052,41.0,2.0,22.0,33.0
