,week,shift,consumption_id,consumption
14936,71.0,1.0,26.0,17.0
14937,71.0,1.0,27.0,60.0
14938,71.0,1.0,28.0,65.0
14939,71.0,1.0,29.0,31.0
14940,71.0,1.0,30.0,80.0
14941,71.0,1.0,31.0,56.0
14942,71.0,1.0,32.0,31.0
14943,71.0,1.0,33.0,12.0
14944,71.0,1.0,34.0,97.0
14945,71.0,1.0,35.0,70.0
14946,71.0,1.0,36.0,26.0
14947,71.0,1.0,37.0,33.0
14948,71.0,1.0,38.0,29.0
14949,71.0,1.0,39.0,77.0
14950,71.0,1.0,40.0,15.0
14951,71.0,1.0,41.0,74.0
14952,71.0,1.0,42.0,0.0
14953,71.0,1.0,43.0,40.0
14954,71.0,1.0,44.0,86.0
14955,71.0,1.0,45.0,2.0
14956,71.0,1.0,46.0,40.0
14957,71.0,1.0,47.0,80.0
14958,71.0,1.0,48.0,11.0
14959,71.0,1.0,49.0,33.0
14960,71.0,1.0,50.0,70.0
14961,71.0,1.0,51.0,82.0
14962,71.0,1.0,52.0,39.0
14963,71.0,1.0,53.0,64.0
14964,71.0,1.0,54.0,6.0
14965,71.0,1.0,55.0,82.0
14966,71.0,1.0,56.0,78.0
14967,71.0,1.0,57.0,18.0
14968,71.0,1.0,58.0,90.0
14969,71.0,1.0,59.0,22.0
14970,71.0,1.0,60.0,88.0
14971,71.0,1.0,61.0,6.0
14972,71.0,1.0,62.0,43.0
14973,71.0,1.0,63.0,13.0
14974,71.0,1.0,64.0,45.0
14975,71.0,1.0,65.0,12.0
14976,71.0,1.0,66.0,16.0
14977,71.0,1.0,67.0,52.0
14978,71.0,1.0,68.0,10.0
14979,71.0,1.0,69.0,30.0
14980,71.0,1.0,70.0,50.0
14981,71.0,2.0,0.0,32.0
14982,71.0,2.0,1.0,89.0
14983,71.0,2.0,2.0,100.0
14984,71.0,2.0,3.0,7.0
14985,71.0,2.0,4.0,95.0
14986,71.0,2.0,5.0,21.0
14987,71.0,2.0,6.0,96.0
14988,71.0,2.0,7.0,9.0
14989,71.0,2.0,8.0,49.0
14990,71.0,2.0,9.0,62.0
14991,71.0,2.0,10.0,68.0
14992,71.0,2.0,11.0,20.0
14993,71.0,2.0,12.0,60.0
14994,71.0,2.0,13.0,7.0
14995,71.0,2.0,14.0,65.0
14996,71.0,2.0,15.0,4.0
14997,71.0,2.0,16.0,75.0
14998,71.0,2.0,17.0,53.0
14999,71.0,2.0,18.0,51.0
15000,71.0,2.0,19.0,89.0
15001,71.0,2.0,20.0,90.0
15002,71.0,2.0,21.0,79.0
15003,71.0,2.0,22.0,91.0
15004,71.0,2.0,23.0,6.0
15005,71.0,2.0,24.0,99.0
15006,71.0,2.0,25.0,84.0
15007,71.0,2.0,26.0,64.0
15008,71.0,2.0,27.0,89.0
15009,71.0,2.0,28.0,90.0
15010,71.0,2.0,29.0,70.0
15011,71.0,2.0,30.0,28.0
15012,71.0,2.0,31.0,30.0
15013,71.0,2.0,32.0,28.0
15014,71.0,2.0,33.0,3.0
15015,71.0,2.0,34.0,15.0
15016,71.0,2.0,35.0,39.0
15017,71.0,2.0,36.0,82.0
15018,71.0,2.0,37.0,50.0
15019,71.0,2.0,38.0,64.0
15020,71.0,2.0,39.0,14.0
15021,71.0,2.0,40.0,49.0
15022,71.0,2.0,41.0,12.0
15023,71.0,2.0,42.0,56.0
15024,71.0,2.0,43.0,14.0
15025,71.0,2.0,44.0,40.0
15026,71.0,2.0,45.0,16.0
15027,71.0,2.0,46.0,80.0
15028,71.0,2.0,47.0,24.0
15029,71.0,2.0,48.0,91.0
15030,71.0,2.0,49.0,16.0
15031,71.0,2.0,50.0,47.0
15032,71.0,2.0,51.0,88.0
15033,71.0,2.0,52.0,11.0
15034,71.0,2.0,53.0,7.0
15035,71.0,2.0,54.0,7.0
15036,71.0,2.0,55.0,23.0
15037,71.0,2.0,56.0,92.0
15038,71.0,2.0,57.0,42.0
15039,71.0,2.0,58.0,42.0
15040,71.0,2.0,59.0,90.0
15041,71.0,2.0,60.0,66.0
15042,71.0,2.0,61.0,73.0
15043,71.0,2.0,62.0,31.0
15044,71.0,2.0,63.0,8.0
15045,71.0,2.0,64.0,25.0
15046,71.0,2.0,65.0,3.0
15047,71.0,2.0,66.0,40.0
15048,71.0,2.0,67.0,3.0
15049,71.0,2.0,68.0,31.0
15050,71.0,2.0,69.0,12.0
15051,71.0,2.0,70.0,39.0
15052,71.0,3.0,0.0,98.0
15053,71.0,3.0,1.0,84.0
15054,71.0,3.0,2.0,28.0
15055,71.0,3.0,3.0,97.0
15056,71.0,3.0,4.0,98.0
15057,71.0,3.0,5.0,13.0
15058,71.0,3.0,6.0,45.0
15059,71.0,3.0,7.0,31.0
15060,71.0,3.0,8.0,34.0
15061,71.0,3.0,9.0,25.0
15062,71.0,3.0,10.0,63.0
15063,71.0,3.0,11.0,51.0
15064,71.0,3.0,12.0,43.0
15065,71.0,3.0,13.0,22.0
15066,71.0,3.0,14.0,77.0
15067,71.0,3.0,15.0,32.0
15068,71.0,3.0,16.0,64.0
15069,71.0,3.0,17.0,56.0
15070,71.0,3.0,18.0,4.0
15071,71.0,3.0,19.0,66.0
15072,71.0,3.0,20.0,85.0
15073,71.0,3.0,21.0,90.0
15074,71.0,3.0,22.0,67.0
15075,71.0,3.0,23.0,63.0
15076,71.0,3.0,24.0,47.0
15077,71.0,3.0,25.0,62.0
15078,71.0,3.0,26.0,68.0
15079,71.0,3.0,27.0,37.0
15080,71.0,3.0,28.0,52.0
15081,71.0,3.0,29.0,61.0
15082,71.0,3.0,30.0,58.0
15083,71.0,3.0,31.0,59.0
15084,71.0,3.0,32.0,4.0
15085,71.0,3.0,33.0,0.0
15086,71.0,3.0,34.0,68.0
15087,71.0,3.0,35.0,10.0
15088,71.0,3.0,36.0,93.0
15089,71.0,3.0,37.0,95.0
15090,71.0,3.0,38.0,74.0
15091,71.0,3.0,39.0,38.0
15092,71.0,3.0,40.0,42.0
15093,71.0,3.0,41.0,68.0
15094,71.0,3.0,42.0,53.0
15095,71.0,3.0,43.0,57.0
15096,71.0,3.0,44.0,90.0
15097,71.0,3.0,45.0,99.0
15098,71.0,3.0,46.0,45.0
15099,71.0,3.0,47.0,1.0
15100,71.0,3.0,48.0,52.0
15101,71.0,3.0,49.0,46.0
15102,71.0,3.0,50.0,5.0
15103,71.0,3.0,51.0,97.0
15104,71.0,3.0,52.0,27.0
15105,71.0,3.0,53.0,56.0
15106,71.0,3.0,54.0,39.0
15107,71.0,3.0,55.0,54.0
15108,71.0,3.0,56.0,97.0
15109,71.0,3.0,57.0,61.0
15110,71.0,3.0,58.0,62.0
15111,71.0,3.0,59.0,43.0
15112,71.0,3.0,60.0,35.0
15113,71.0,3.0,61.0,6.0
15114,71.0,3.0,62.0,65.0
15115,71.0,3.0,63.0,37.0
15116,71.0,3.0,64.0,74.0
15117,71.0,3.0,65.0,90.0
15118,71.0,3.0,66.0,99.0
15119,71.0,3.0,67.0,3.0
15120,71.0,3.0,68.0,1.0
15121,71.0,3.0,69.0,64.0
15122,71.0,3.0,70.0,94.0
15123,72.0,1.0,0.0,80.0
15124,72.0,1.0,1.0,61.0
15125,72.0,1.0,2.0,58.0
15126,72.0,1.0,3.0,84.0
15127,72.0,1.0,4.0,1.0
15128,72.0,1.0,5.0,48.0
15129,72.0,1.0,6.0,26.0
15130,72.0,1.0,7.0,30.0
15131,72.0,1.0,8.0,56.0
15132,72.0,1.0,9.0,1.0
15133,72.0,1.0,10.0,21.0
15134,72.0,1.0,11.0,45.0
15135,72.0,1.0,12.0,86.0
15136,72.0,1.0,13.0,39.0
15137,72.0,1.0,14.0,99.0
15138,72.0,1.0,15.0,95.0
15139,72.0,1.0,16.0,77.0
15140,72.0,1.0,17.0,58.0
15141,72.0,1.0,18.0,92.0
15142,72.0,1.0,19.0,1.0
15143,72.0,1.0,20.0,98.0
15144,72.0,1.0,21.0,45.0
15145,72.0,1.0,22.0,20.0
15146,72.0,1.0,23.0,68.0
15147,72.0,1.0,24.0,16.0
15148,72.0,1.0,25.0,54.0
15149,72.0,1.0,26.0,81.0
15150,72.0,1.0,27.0,22.0
15151,72.0,1.0,28.0,87.0
15152,72.0,1.0,29.0,89.0
15153,72.0,1.0,30.0,46.0
15154,72.0,1.0,31.0,7.0
15155,72.0,1.0,32.0,52.0
15156,72.0,1.0,33.0,60.0
15157,72.0,1.0,34.0,75.0
15158,72.0,1.0,35.0,9.0
15159,72.0,1.0,36.0,87.0
15160,72.0,1.0,37.0,91.0
15161,72.0,1.0,38.0,73.0
15162,72.0,1.0,39.0,100.0
15163,72.0,1.0,40.0,4.0
15164,72.0,1.0,41.0,40.0
15165,72.0,1.0,42.0,64.0
15166,72.0,1.0,43.0,91.0
15167,72.0,1.0,44.0,53.0
15168,72.0,1.0,45.0,14.0
15169,72.0,1.0,46.0,80.0
15170,72.0,1.0,47.0,96.0
15171,72.0,1.0,48.0,12.0
15172,72.0,1.0,49.0,69.0
15173,72.0,1.0,50.0,52.0
15174,72.0,1.0,51.0,6.0
15175,72.0,1.0,52.0,47.0
15176,72.0,1.0,53.0,82.0
15177,72.0,1.0,54.0,92.0
15178,72.0,1.0,55.0,8.0
15179,72.0,1.0,56.0,71.0
15180,72.0,1.0,57.0,7.0
15181,72.0,1.0,58.0,4.0
15182,72.0,1.0,59.0,55.0
15183,72.0,1.0,60.0,54.0
15184,72.0,1.0,61.0,87.0
15185,72.0,1.0,62.0,60.0
15186,72.0,1.0,63.0,17.0
15187,72.0,1.0,64.0,6.0
15188,72.0,1.0,65.0,70.0
15189,72.0,1.0,66.0,50.0
15190,72.0,1.0,67.0,40.0
15191,72.0,1.0,68.0,66.0
15192,72.0,1.0,69.0,6.0
15193,72.0,1.0,70.0,15.0
15194,72.0,2.0,0.0,75.0
15195,72.0,2.0,1.0,93.0
15196,72.0,2.0,2.0,51.0
15197,72.0,2.0,3.0,18.0
15198,72.0,2.0,4.0,30.0
15199,72.0,2.0,5.0,60.0
15200,72.0,2.0,6.0,95.0
15201,72.0,2.0,7.0,81.0
15202,72.0,2.0,8.0,10.0
15203,72.0,2.0,9.0,69.0
15204,72.0,2.0,10.0,24.0
15205,72.0,2.0,11.0,98.0
15206,72.0,2.0,12.0,99.0
15207,72.0,2.0,13.0,5.0
15208,72.0,2.0,14.0,7.0
15209,72.0,2.0,15.0,37.0
15210,72.0,2.0,16.0,33.0
15211,72.0,2.0,17.0,12.0
15212,72.0,2.0,18.0,23.0
15213,72.0,2.0,19.0,55.0
15214,72.0,2.0,20.0,40.0
15215,72.0,2.0,21.0,70.0
15216,72.0,2.0,22.0,92.0
15217,72.0,2.0,23.0,91.0
15218,72.0,2.0,24.0,58.0
15219,72.0,2.0,25.0,61.0
15220,72.0,2.0,26.0,84.0
15221,72.0,2.0,27.0,12.0
15222,72.0,2.0,28.0,76.0
15223,72.0,2.0,29.0,35.0
15224,72.0,2.0,30.0,56.0
15225,72.0,2.0,31.0,64.0
15226,72.0,2.0,32.0,42.0
15227,72.0,2.0,33.0,47.0
15228,72.0,2.0,34.0,5.0
15229,72.0,2.0,35.0,52.0
15230,72.0,2.0,36.0,90.0
15231,72.0,2.0,37.0,46.0
15232,72.0,2.0,38.0,6.0
15233,72.0,2.0,39.0,5.0
15234,72.0,2.0,40.0,32.0
15235,72.0,2.0,41.0,26.0
15236,72.0,2.0,42.0,81.0
15237,72.0,2.0,43.0,45.0
15238,72.0,2.0,44.0,43.0
15239,72.0,2.0,45.0,53.0
15240,72.0,2.0,46.0,60.0
15241,72.0,2.0,47.0,33.0
15242,72.0,2.0,48.0,33.0
15243,72.0,2.0,49.0,86.0
15244,72.0,2.0,50.0,57.0
15245,72.0,2.0,51.0,88.0
15246,72.0,2.0,52.0,53.0
15247,72.0,2.0,53.0,45.0
15248,72.0,2.0,54.0,23.0
15249,72.0,2.0,55.0,61.0
15250,72.0,2.0,56.0,75.0
15251,72.0,2.0,57.0,88.0
15252,72.0,2.0,58.0,58.0
15253,72.0,2.0,59.0,97.0
15254,72.0,2.0,60.0,94.0
15255,72.0,2.0,61.0,42.0
15256,72.0,2.0,62.0,50.0
15257,72.0,2.0,63.0,53.0
15258,72.0,2.0,64.0,79.0
15259,72.0,2.0,65.0,67.0
15260,72.0,2.0,66.0,53.0
15261,72.0,2.0,67.0,59.0
15262,72.0,2.0,68.0,4.0
15263,72.0,2.0,69.0,18.0
15264,72.0,2.0,70.0,31.0
15265,72.0,3.0,0.0,67.0
15266,72.0,3.0,1.0,7.0
15267,72.0,3.0,2.0,52.0
15268,72.0,3.0,3.0,80.0
15269,72.0,3.0,4.0,54.0
15270,72.0,3.0,5.0,11.0
15271,72.0,3.0,6.0,62.0
15272,72.0,3.0,7.0,97.0
15273,72.0,3.0,8.0,95.0
15274,72.0,3.0,9.0,38.0
15275,72.0,3.0,10.0,87.0
15276,72.0,3.0,11.0,17.0
15277,72.0,3.0,12.0,95.0
15278,72.0,3.0,13.0,99.0
15279,72.0,3.0,14.0,40.0
15280,72.0,3.0,15.0,33.0
15281,72.0,3.0,16.0,45.0
15282,72.0,3.0,17.0,13.0
15283,72.0,3.0,18.0,73.0
15284,72.0,3.0,19.0,12.0
15285,72.0,3.0,20.0,50.0
15286,72.0,3.0,21.0,50.0
15287,72.0,3.0,22.0,41.0
15288,72.0,3.0,23.0,4.0
15289,72.0,3.0,24.0,18.0
15290,72.0,3.0,25.0,41.0
15291,72.0,3.0,26.0,76.0
15292,72.0,3.0,27.0,63.0
15293,72.0,3.0,28.0,34.0
15294,72.0,3.0,29.0,5.0
15295,72.0,3.0,30.0,6.0
15296,72.0,3.0,31.0,89.0
15297,72.0,3.0,32.0,91.0
15298,72.0,3.0,33.0,100.0
15299,72.0,3.0,34.0,21.0
15300,72.0,3.0,35.0,62.0
15301,72.0,3.0,36.0,9.0
15302,72.0,3.0,37.0,26.0
15303,72.0,3.0,38.0,60.0
15304,72.0,3.0,39.0,91.0
15305,72.0,3.0,40.0,99.0
15306,72.0,3.0,41.0,15.0
15307,72.0,3.0,42.0,4.0
15308,72.0,3.0,43.0,15.0
15309,72.0,3.0,44.0,95.0
15310,72.0,3.0,45.0,59.0
15311,72.0,3.0,46.0,44.0
15312,72.0,3.0,47.0,93.0
15313,72.0,3.0,48.0,52.0
15314,72.0,3.0,49.0,69.0
15315,72.0,3.0,50.0,54.0
15316,72.0,3.0,51.0,90.0
15317,72.0,3.0,52.0,4.0
15318,72.0,3.0,53.0,98.0
15319,72.0,3.0,54.0,96.0
15320,72.0,3.0,55.0,75.0
15321,72.0,3.0,56.0,82.0
15322,72.0,3.0,57.0,58.0
15323,72.0,3.0,58.0,74.0
15324,72.0,3.0,59.0,68.0
15325,72.0,3.0,60.0,30.0
15326,72.0,3.0,61.0,43.0
15327,72.0,3.0,62.0,91.0
15328,72.0,3.0,63.0,68.0
15329,72.0,3.0,64.0,1.0
15330,72.0,3.0,65.0,50.0
15331,72.0,3.0,66.0,40.0
15332,72.0,3.0,67.0,46.0
15333,72.0,3.0,68.0,49.0
15334,72.0,3.0,69.0,66.0
15335,72.0,3.0,70.0,34.0
15336,73.0,1.0,0.0,10.0
15337,73.0,1.0,1.0,51.0
15338,73.0,1.0,2.0,3.0
15339,73.0,1.0,3.0,24.0
15340,73.0,1.0,4.0,42.0
15341,73.0,1.0,5.0,33.0
15342,73.0,1.0,6.0,67.0
15343,73.0,1.0,7.0,51.0
15344,73.0,1.0,8.0,97.0
15345,73.0,1.0,9.0,20.0
15346,73.0,1.0,10.0,11.0
15347,73.0,1.0,11.0,0.0
15348,73.0,1.0,12.0,46.0
15349,73.0,1.0,13.0,59.0
15350,73.0,1.0,14.0,85.0
15351,73.0,1.0,15.0,51.0
15352,73.0,1.0,16.0,95.0
15353,73.0,1.0,17.0,93.0
15354,73.0,1.0,18.0,0.0
15355,73.0,1.0,19.0,97.0
15356,73.0,1.0,20.0,71.0
15357,73.0,1.0,21.0,67.0
15358,73.0,1.0,22.0,34.0
15359,73.0,1.0,23.0,55.0
15360,73.0,1.0,24.0,68.0
15361,73.0,1.0,25.0,80.0
15362,73.0,1.0,26.0,3.0
15363,73.0,1.0,27.0,10.0
15364,73.0,1.0,28.0,72.0
15365,73.0,1.0,29.0,46.0
15366,73.0,1.0,30.0,11.0
15367,73.0,1.0,31.0,61.0
15368,73.0,1.0,32.0,60.0
15369,73.0,1.0,33.0,33.0
15370,73.0,1.0,34.0,25.0
15371,73.0,1.0,35.0,12.0
15372,73.0,1.0,36.0,8.0
15373,73.0,1.0,37.0,49.0
15374,73.0,1.0,38.0,63.0
15375,73.0,1.0,39.0,25.0
15376,73.0,1.0,40.0,35.0
15377,73.0,1.0,41.0,28.0
15378,73.0,1.0,42.0,21.0
15379,73.0,1.0,43.0,89.0
15380,73.0,1.0,44.0,77.0
15381,73.0,1.0,45.0,34.0
15382,73.0,1.0,46.0,100.0
15383,73.0,1.0,47.0,58.0
15384,73.0,1.0,48.0,89.0
15385,73.0,1.0,49.0,78.0
15386,73.0,1.0,50.0,34.0
15387,73.0,1.0,51.0,84.0
15388,73.0,1.0,52.0,90.0
15389,73.0,1.0,53.0,55.0
15390,73.0,1.0,54.0,90.0
15391,73.0,1.0,55.0,4.0
15392,73.0,1.0,56.0,15.0
15393,73.0,1.0,57.0,4.0
15394,73.0,1.0,58.0,42.0
15395,73.0,1.0,59.0,81.0
15396,73.0,1.0,60.0,96.0
15397,73.0,1.0,61.0,26.0
15398,73.0,1.0,62.0,43.0
15399,73.0,1.0,63.0,62.0
15400,73.0,1.0,64.0,46.0
15401,73.0,1.0,65.0,53.0
15402,73.0,1.0,66.0,65.0
15403,73.0,1.0,67.0,56.0
15404,73.0,1.0,68.0,47.0
15405,73.0,1.0,69.0,85.0
15406,73.0,1.0,70.0,46.0
15407,73.0,2.0,0.0,69.0
15408,73.0,2.0,1.0,92.0
15409,73.0,2.0,2.0,87.0
15410,73.0,2.0,3.0,61.0
15411,73.0,2.0,4.0,58.0
15412,73.0,2.0,5.0,46.0
15413,73.0,2.0,6.0,86.0
15414,73.0,2.0,7.0,95.0
15415,73.0,2.0,8.0,96.0
15416,73.0,2.0,9.0,82.0
15417,73.0,2.0,10.0,95.0
15418,73.0,2.0,11.0,94.0
15419,73.0,2.0,12.0,30.0
15420,73.0,2.0,13.0,59.0
15421,73.0,2.0,14.0,40.0
15422,73.0,2.0,15.0,21.0
15423,73.0,2.0,16.0,69.0
15424,73.0,2.0,17.0,26.0
15425,73.0,2.0,18.0,40.0
15426,73.0,2.0,19.0,42.0
15427,73.0,2.0,20.0,3.0
15428,73.0,2.0,21.0,5.0
15429,73.0,2.0,22.0,91.0
15430,73.0,2.0,23.0,72.0
15431,73.0,2.0,24.0,90.0
15432,73.0,2.0,25.0,95.0
15433,73.0,2.0,26.0,94.0
15434,73.0,2.0,27.0,86.0
15435,73.0,2.0,28.0,35.0
15436,73.0,2.0,29.0,17.0
15437,73.0,2.0,30.0,9.0
15438,73.0,2.0,31.0,67.0
15439,73.0,2.0,32.0,71.0
15440,73.0,2.0,33.0,0.0
15441,73.0,2.0,34.0,47.0
15442,73.0,2.0,35.0,43.0
15443,73.0,2.0,36.0,21.0
15444,73.0,2.0,37.0,17.0
15445,73.0,2.0,38.0,43.0
15446,73.0,2.0,39.0,22.0
15447,73.0,2.0,40.0,35.0
15448,73.0,2.0,41.0,75.0
15449,73.0,2.0,42.0,43.0
15450,73.0,2.0,43.0,27.0
15451,73.0,2.0,44.0,35.0
15452,73.0,2.0,45.0,73.0
15453,73.0,2.0,46.0,58.0
15454,73.0,2.0,47.0,27.0
15455,73.0,2.0,48.0,45.0
15456,73.0,2.0,49.0,26.0
15457,73.0,2.0,50.0,31.0
15458,73.0,2.0,51.0,92.0
15459,73.0,2.0,52.0,26.0
15460,73.0,2.0,53.0,18.0
15461,73.0,2.0,54.0,72.0
15462,73.0,2.0,55.0,87.0
15463,73.0,2.0,56.0,78.0
15464,73.0,2.0,57.0,53.0
15465,73.0,2.0,58.0,78.0
15466,73.0,2.0,59.0,13.0
15467,73.0,2.0,60.0,57.0
15468,73.0,2.0,61.0,65.0
15469,73.0,2.0,62.0,81.0
15470,73.0,2.0,63.0,70.0
15471,73.0,2.0,64.0,47.0
15472,73.0,2.0,65.0,27.0
15473,73.0,2.0,66.0,41.0
15474,73.0,2.0,67.0,33.0
15475,73.0,2.0,68.0,70.0
15476,73.0,2.0,69.0,0.0
15477,73.0,2.0,70.0,73.0
15478,73.0,3.0,0.0,45.0
15479,73.0,3.0,1.0,38.0
15480,73.0,3.0,2.0,10.0
15481,73.0,3.0,3.0,95.0
15482,73.0,3.0,4.0,6.0
15483,73.0,3.0,5.0,61.0
15484,73.0,3.0,6.0,39.0
15485,73.0,3.0,7.0,45.0
15486,73.0,3.0,8.0,57.0
15487,73.0,3.0,9.0,38.0
15488,73.0,3.0,10.0,13.0
15489,73.0,3.0,11.0,73.0
15490,73.0,3.0,12.0,50.0
15491,73.0,3.0,13.0,13.0
15492,73.0,3.0,14.0,48.0
15493,73.0,3.0,15.0,26.0
15494,73.0,3.0,16.0,65.0
15495,73.0,3.0,17.0,26.0
15496,73.0,3.0,18.0,45.0
15497,73.0,3.0,19.0,87.0
15498,73.0,3.0,20.0,99.0
15499,73.0,3.0,21.0,49.0
15500,73.0,3.0,22.0,70.0
15501,73.0,3.0,23.0,75.0
15502,73.0,3.0,24.0,90.0
15503,73.0,3.0,25.0,52.0
15504,73.0,3.0,26.0,81.0
15505,73.0,3.0,27.0,92.0
15506,73.0,3.0,28.0,17.0
15507,73.0,3.0,29.0,36.0
15508,73.0,3.0,30.0,54.0
15509,73.0,3.0,31.0,49.0
15510,73.0,3.0,32.0,76.0
15511,73.0,3.0,33.0,67.0
15512,73.0,3.0,34.0,53.0
15513,73.0,3.0,35.0,71.0
15514,73.0,3.0,36.0,60.0
15515,73.0,3.0,37.0,3.0
15516,73.0,3.0,38.0,69.0
15517,73.0,3.0,39.0,97.0
15518,73.0,3.0,40.0,39.0
15519,73.0,3.0,41.0,42.0
15520,73.0,3.0,42.0,19.0
15521,73.0,3.0,43.0,39.0
15522,73.0,3.0,44.0,78.0
15523,73.0,3.0,45.0,38.0
15524,73.0,3.0,46.0,61.0
15525,73.0,3.0,47.0,58.0
15526,73.0,3.0,48.0,31.0
15527,73.0,3.0,49.0,98.0
15528,73.0,3.0,50.0,56.0
15529,73.0,3.0,51.0,6.0
15530,73.0,3.0,52.0,69.0
15531,73.0,3.0,53.0,92.0
15532,73.0,3.0,54.0,10.0
15533,73.0,3.0,55.0,96.0
15534,73.0,3.0,56.0,82.0
15535,73.0,3.0,57.0,37.0
15536,73.0,3.0,58.0,9.0
15537,73.0,3.0,59.0,82.0
15538,73.0,3.0,60.0,45.0
15539,73.0,3.0,61.0,32.0
15540,73.0,3.0,62.0,77.0
15541,73.0,3.0,63.0,10.0
15542,73.0,3.0,64.0,62.0
15543,73.0,3.0,65.0,51.0
15544,73.0,3.0,66.0,6.0
15545,73.0,3.0,67.0,4.0
15546,73.0,3.0,68.0,57.0
15547,73.0,3.0,69.0,93.0
15548,73.0,3.0,70.0,82.0
15549,74.0,1.0,0.0,74.0
15550,74.0,1.0,1.0,92.0
15551,74.0,1.0,2.0,97.0
15552,74.0,1.0,3.0,22.0
15553,74.0,1.0,4.0,90.0
15554,74.0,1.0,5.0,15.0
15555,74.0,1.0,6.0,78.0
15556,74.0,1.0,7.0,58.0
15557,74.0,1.0,8.0,93.0
15558,74.0,1.0,9.0,33.0
15559,74.0,1.0,10.0,33.0
15560,74.0,1.0,11.0,0.0
15561,74.0,1.0,12.0,3.0
15562,74.0,1.0,13.0,4.0
15563,74.0,1.0,14.0,78.0
15564,74.0,1.0,15.0,15.0
15565,74.0,1.0,16.0,97.0
15566,74.0,1.0,17.0,66.0
15567,74.0,1.0,18.0,29.0
15568,74.0,1.0,19.0,67.0
15569,74.0,1.0,20.0,93.0
15570,74.0,1.0,21.0,25.0
15571,74.0,1.0,22.0,74.0
15572,74.0,1.0,23.0,100.0
15573,74.0,1.0,24.0,90.0
15574,74.0,1.0,25.0,53.0
15575,74.0,1.0,26.0,30.0
15576,74.0,1.0,27.0,20.0
15577,74.0,1.0,28.0,27.0
15578,74.0,1.0,29.0,99.0
15579,74.0,1.0,30.0,35.0
15580,74.0,1.0,31.0,40.0
15581,74.0,1.0,32.0,78.0
15582,74.0,1.0,33.0,27.0
15583,74.0,1.0,34.0,51.0
15584,74.0,1.0,35.0,66.0
15585,74.0,1.0,36.0,51.0
15586,74.0,1.0,37.0,10.0
15587,74.0,1.0,38.0,58.0
15588,74.0,1.0,39.0,34.0
15589,74.0,1.0,40.0,31.0
15590,74.0,1.0,41.0,69.0
15591,74.0,1.0,42.0,78.0
15592,74.0,1.0,43.0,97.0
15593,74.0,1.0,44.0,16.0
15594,74.0,1.0,45.0,21.0
15595,74.0,1.0,46.0,87.0
15596,74.0,1.0,47.0,24.0
15597,74.0,1.0,48.0,2.0
15598,74.0,1.0,49.0,7.0
15599,74.0,1.0,50.0,11.0
15600,74.0,1.0,51.0,17.0
15601,74.0,1.0,52.0,92.0
15602,74.0,1.0,53.0,98.0
15603,74.0,1.0,54.0,43.0
15604,74.0,1.0,55.0,10.0
15605,74.0,1.0,56.0,61.0
15606,74.0,1.0,57.0,83.0
15607,74.0,1.0,58.0,94.0
15608,74.0,1.0,59.0,87.0
15609,74.0,1.0,60.0,23.0
15610,74.0,1.0,61.0,69.0
15611,74.0,1.0,62.0,50.0
15612,74.0,1.0,63.0,51.0
15613,74.0,1.0,64.0,8.0
15614,74.0,1.0,65.0,62.0
15615,74.0,1.0,66.0,66.0
15616,74.0,1.0,67.0,99.0
15617,74.0,1.0,68.0,17.0
15618,74.0,1.0,69.0,32.0
15619,74.0,1.0,70.0,79.0
15620,74.0,2.0,0.0,84.0
15621,74.0,2.0,1.0,9.0
15622,74.0,2.0,2.0,86.0
15623,74.0,2.0,3.0,7.0
15624,74.0,2.0,4.0,86.0
15625,74.0,2.0,5.0,92.0
15626,74.0,2.0,6.0,75.0
15627,74.0,2.0,7.0,51.0
15628,74.0,2.0,8.0,38.0
15629,74.0,2.0,9.0,49.0
15630,74.0,2.0,10.0,13.0
15631,74.0,2.0,11.0,89.0
15632,74.0,2.0,12.0,86.0
15633,74.0,2.0,13.0,66.0
15634,74.0,2.0,14.0,3.0
15635,74.0,2.0,15.0,46.0
15636,74.0,2.0,16.0,6.0
15637,74.0,2.0,17.0,56.0
15638,74.0,2.0,18.0,9.0
15639,74.0,2.0,19.0,82.0
15640,74.0,2.0,20.0,76.0
15641,74.0,2.0,21.0,74.0
15642,74.0,2.0,22.0,38.0
15643,74.0,2.0,23.0,47.0
15644,74.0,2.0,24.0,52.0
15645,74.0,2.0,25.0,38.0
15646,74.0,2.0,26.0,75.0
15647,74.0,2.0,27.0,12.0
15648,74.0,2.0,28.0,78.0
15649,74.0,2.0,29.0,13.0
15650,74.0,2.0,30.0,91.0
15651,74.0,2.0,31.0,63.0
15652,74.0,2.0,32.0,49.0
15653,74.0,2.0,33.0,14.0
15654,74.0,2.0,34.0,26.0
15655,74.0,2.0,35.0,46.0
15656,74.0,2.0,36.0,9.0
15657,74.0,2.0,37.0,68.0
15658,74.0,2.0,38.0,82.0
15659,74.0,2.0,39.0,58.0
15660,74.0,2.0,40.0,73.0
15661,74.0,2.0,41.0,29.0
15662,74.0,2.0,42.0,32.0
15663,74.0,2.0,43.0,50.0
15664,74.0,2.0,44.0,17.0
15665,74.0,2.0,45.0,89.0
15666,74.0,2.0,46.0,52.0
15667,74.0,2.0,47.0,39.0
15668,74.0,2.0,48.0,11.0
15669,74.0,2.0,49.0,10.0
15670,74.0,2.0,50.0,49.0
15671,74.0,2.0,51.0,74.0
