,week,shift,warning_id,occur
8073,73.0,3.0,7.0,1.0
8074,73.0,3.0,8.0,1.0
8075,73.0,3.0,9.0,1.0
8076,73.0,3.0,10.0,0.0
8077,73.0,3.0,11.0,1.0
8078,73.0,3.0,12.0,0.0
8079,73.0,3.0,13.0,0.0
8080,73.0,3.0,14.0,1.0
8081,73.0,3.0,15.0,1.0
8082,73.0,3.0,16.0,0.0
8083,73.0,3.0,17.0,0.0
8084,73.0,3.0,18.0,1.0
8085,73.0,3.0,19.0,0.0
8086,73.0,3.0,20.0,0.0
8087,73.0,3.0,21.0,0.0
8088,73.0,3.0,22.0,1.0
8089,73.0,3.0,23.0,0.0
8090,73.0,3.0,24.0,0.0
8091,73.0,3.0,25.0,1.0
8092,73.0,3.0,26.0,0.0
8093,73.0,3.0,27.0,0.0
8094,73.0,3.0,28.0,0.0
8095,73.0,3.0,29.0,0.0
8096,73.0,3.0,30.0,1.0
8097,73.0,3.0,31.0,1.0
8098,73.0,3.0,32.0,0.0
8099,73.0,3.0,33.0,0.0
8100,73.0,3.0,34.0,1.0
8101,73.0,3.0,35.0,1.0
8102,73.0,3.0,36.0,1.0
8103,74.0,1.0,0.0,1.0
8104,74.0,1.0,1.0,1.0
8105,74.0,1.0,2.0,0.0
8106,74.0,1.0,3.0,1.0
8107,74.0,1.0,4.0,0.0
8108,74.0,1.0,5.0,0.0
8109,74.0,1.0,6.0,0.0
8110,74.0,1.0,7.0,0.0
8111,74.0,1.0,8.0,0.0
8112,74.0,1.0,9.0,1.0
8113,74.0,1.0,10.0,0.0
8114,74.0,1.0,11.0,0.0
8115,74.0,1.0,12.0,1.0
8116,74.0,1.0,13.0,0.0
8117,74.0,1.0,14.0,0.0
8118,74.0,1.0,15.0,0.0
8119,74.0,1.0,16.0,0.0
8120,74.0,1.0,17.0,0.0
8121,74.0,1.0,18.0,1.0
8122,74.0,1.0,19.0,1.0
8123,74.0,1.0,20.0,1.0
8124,74.0,1.0,21.0,1.0
8125,74.0,1.0,22.0,1.0
8126,74.0,1.0,23.0,0.0
8127,74.0,1.0,24.0,1.0
8128,74.0,1.0,25.0,0.0
8129,74.0,1.0,26.0,1.0
8130,74.0,1.0,27.0,0.0
8131,74.0,1.0,28.0,1.0
8132,74.0,1.0,29.0,0.0
8133,74.0,1.0,30.0,0.0
8134,74.0,1.0,31.0,1.0
8135,74.0,1.0,32.0,0.0
8136,74.0,1.0,33.0,1.0
8137,74.0,1.0,34.0,1.0
8138,74.0,1.0,35.0,0.0
8139,74.0,1.0,36.0,1.0
8140,74.0,2.0,0.0,1.0
8141,74.0,2.0,1.0,1.0
8142,74.0,2.0,2.0,1.0
8143,74.0,2.0,3.0,1.0
8144,74.0,2.0,4.0,0.0
8145,74.0,2.0,5.0,0.0
8146,74.0,2.0,6.0,0.0
8147,74.0,2.0,7.0,0.0
8148,74.0,2.0,8.0,0.0
8149,74.0,2.0,9.0,0.0
8150,74.0,2.0,10.0,0.0
8151,74.0,2.0,11.0,0.0
8152,74.0,2.0,12.0,0.0
8153,74.0,2.0,13.0,0.0
8154,74.0,2.0,14.0,0.0
8155,74.0,2.0,15.0,0.0
8156,74.0,2.0,16.0,1.0
8157,74.0,2.0,17.0,1.0
8158,74.0,2.0,18.0,1.0
8159,74.0,2.0,19.0,1.0
8160,74.0,2.0,20.0,1.0
8161,74.0,2.0,21.0,0.0
8162,74.0,2.0,22.0,0.0
8163,74.0,2.0,23.0,1.0
8164,74.0,2.0,24.0,0.0
8165,74.0,2.0,25.0,0.0
8166,74.0,2.0,26.0,1.0
8167,74.0,2.0,27.0,1.0
8168,74.0,2.0,28.0,0.0
8169,74.0,2.0,29.0,1.0
8170,74.0,2.0,30.0,0.0
8171,74.0,2.0,31.0,0.0
8172,74.0,2.0,32.0,0.0
8173,74.0,2.0,33.0,0.0
8174,74.0,2.0,34.0,0.0
8175,74.0,2.0,35.0,0.0
8176,74.0,2.0,36.0,0.0
8177,74.0,3.0,0.0,0.0
8178,74.0,3.0,1.0,0.0
8179,74.0,3.0,2.0,1.0
8180,74.0,3.0,3.0,0.0
8181,74.0,3.0,4.0,1.0
8182,74.0,3.0,5.0,0.0
8183,74.0,3.0,6.0,0.0
8184,74.0,3.0,7.0,0.0
8185,74.0,3.0,8.0,1.0
8186,74.0,3.0,9.0,1.0
8187,74.0,3.0,10.0,0.0
8188,74.0,3.0,11.0,0.0
8189,74.0,3.0,12.0,1.0
8190,74.0,3.0,13.0,0.0
8191,74.0,3.0,14.0,1.0
8192,74.0,3.0,15.0,0.0
8193,74.0,3.0,16.0,1.0
8194,74.0,3.0,17.0,1.0
8195,74.0,3.0,18.0,1.0
8196,74.0,3.0,19.0,0.0
8197,74.0,3.0,20.0,1.0
8198,74.0,3.0,21.0,0.0
8199,74.0,3.0,22.0,0.0
8200,74.0,3.0,23.0,0.0
8201,74.0,3.0,24.0,0.0
8202,74.0,3.0,25.0,0.0
8203,74.0,3.0,26.0,1.0
8204,74.0,3.0,27.0,0.0
8205,74.0,3.0,28.0,1.0
8206,74.0,3.0,29.0,1.0
8207,74.0,3.0,30.0,0.0
8208,74.0,3.0,31.0,0.0
8209,74.0,3.0,32.0,1.0
8210,74.0,3.0,33.0,0.0
8211,74.0,3.0,34.0,1.0
8212,74.0,3.0,35.0,0.0
8213,74.0,3.0,36.0,1.0
8214,75.0,1.0,0.0,0.0
8215,75.0,1.0,1.0,0.0
8216,75.0,1.0,2.0,1.0
8217,75.0,1.0,3.0,1.0
8218,75.0,1.0,4.0,1.0
8219,75.0,1.0,5.0,0.0
8220,75.0,1.0,6.0,1.0
8221,75.0,1.0,7.0,0.0
8222,75.0,1.0,8.0,0.0
8223,75.0,1.0,9.0,1.0
8224,75.0,1.0,10.0,0.0
8225,75.0,1.0,11.0,1.0
8226,75.0,1.0,12.0,1.0
8227,75.0,1.0,13.0,1.0
8228,75.0,1.0,14.0,1.0
8229,75.0,1.0,15.0,0.0
8230,75.0,1.0,16.0,1.0
8231,75.0,1.0,17.0,1.0
8232,75.0,1.0,18.0,0.0
8233,75.0,1.0,19.0,0.0
8234,75.0,1.0,20.0,1.0
8235,75.0,1.0,21.0,1.0
8236,75.0,1.0,22.0,0.0
8237,75.0,1.0,23.0,0.0
8238,75.0,1.0,24.0,1.0
8239,75.0,1.0,25.0,1.0
8240,75.0,1.0,26.0,1.0
8241,75.0,1.0,27.0,1.0
8242,75.0,1.0,28.0,1.0
8243,75.0,1.0,29.0,1.0
8244,75.0,1.0,30.0,1.0
8245,75.0,1.0,31.0,1.0
8246,75.0,1.0,32.0,0.0
8247,75.0,1.0,33.0,0.0
8248,75.0,1.0,34.0,0.0
8249,75.0,1.0,35.0,1.0
8250,75.0,1.0,36.0,1.0
8251,75.0,2.0,0.0,0.0
8252,75.0,2.0,1.0,1.0
8253,75.0,2.0,2.0,1.0
8254,75.0,2.0,3.0,1.0
8255,75.0,2.0,4.0,1.0
8256,75.0,2.0,5.0,1.0
8257,75.0,2.0,6.0,1.0
8258,75.0,2.0,7.0,1.0
8259,75.0,2.0,8.0,1.0
8260,75.0,2.0,9.0,1.0
8261,75.0,2.0,10.0,1.0
8262,75.0,2.0,11.0,1.0
8263,75.0,2.0,12.0,1.0
8264,75.0,2.0,13.0,0.0
8265,75.0,2.0,14.0,0.0
8266,75.0,2.0,15.0,1.0
8267,75.0,2.0,16.0,1.0
8268,75.0,2.0,17.0,1.0
8269,75.0,2.0,18.0,1.0
8270,75.0,2.0,19.0,0.0
8271,75.0,2.0,20.0,1.0
8272,75.0,2.0,21.0,1.0
8273,75.0,2.0,22.0,1.0
8274,75.0,2.0,23.0,0.0
8275,75.0,2.0,24.0,0.0
8276,75.0,2.0,25.0,0.0
8277,75.0,2.0,26.0,0.0
8278,75.0,2.0,27.0,0.0
8279,75.0,2.0,28.0,1.0
8280,75.0,2.0,29.0,1.0
8281,75.0,2.0,30.0,0.0
8282,75.0,2.0,31.0,1.0
8283,75.0,2.0,32.0,0.0
8284,75.0,2.0,33.0,0.0
8285,75.0,2.0,34.0,1.0
8286,75.0,2.0,35.0,1.0
8287,75.0,2.0,36.0,0.0
8288,75.0,3.0,0.0,1.0
8289,75.0,3.0,1.0,1.0
8290,75.0,3.0,2.0,0.0
8291,75.0,3.0,3.0,1.0
8292,75.0,3.0,4.0,0.0
8293,75.0,3.0,5.0,1.0
8294,75.0,3.0,6.0,0.0
8295,75.0,3.0,7.0,0.0
8296,75.0,3.0,8.0,0.0
8297,75.0,3.0,9.0,0.0
8298,75.0,3.0,10.0,0.0
8299,75.0,3.0,11.0,1.0
8300,75.0,3.0,12.0,0.0
8301,75.0,3.0,13.0,1.0
8302,75.0,3.0,14.0,1.0
8303,75.0,3.0,15.0,0.0
8304,75.0,3.0,16.0,1.0
8305,75.0,3.0,17.0,1.0
8306,75.0,3.0,18.0,0.0
8307,75.0,3.0,19.0,1.0
8308,75.0,3.0,20.0,1.0
8309,75.0,3.0,21.0,0.0
8310,75.0,3.0,22.0,0.0
8311,75.0,3.0,23.0,0.0
8312,75.0,3.0,24.0,1.0
8313,75.0,3.0,25.0,1.0
8314,75.0,3.0,26.0,0.0
8315,75.0,3.0,27.0,1.0
8316,75.0,3.0,28.0,0.0
8317,75.0,3.0,29.0,1.0
8318,75.0,3.0,30.0,0.0
8319,75.0,3.0,31.0,0.0
8320,75.0,3.0,32.0,0.0
8321,75.0,3.0,33.0,1.0
8322,75.0,3.0,34.0,1.0
8323,75.0,3.0,35.0,1.0
8324,75.0,3.0,36.0,1.0
8325,76.0,1.0,0.0,1.0
8326,76.0,1.0,1.0,1.0
8327,76.0,1.0,2.0,1.0
8328,76.0,1.0,3.0,1.0
8329,76.0,1.0,4.0,1.0
8330,76.0,1.0,5.0,0.0
8331,76.0,1.0,6.0,0.0
8332,76.0,1.0,7.0,0.0
8333,76.0,1.0,8.0,1.0
8334,76.0,1.0,9.0,0.0
8335,76.0,1.0,10.0,1.0
8336,76.0,1.0,11.0,0.0
8337,76.0,1.0,12.0,0.0
8338,76.0,1.0,13.0,1.0
8339,76.0,1.0,14.0,0.0
8340,76.0,1.0,15.0,0.0
8341,76.0,1.0,16.0,0.0
8342,76.0,1.0,17.0,0.0
8343,76.0,1.0,18.0,1.0
8344,76.0,1.0,19.0,0.0
8345,76.0,1.0,20.0,0.0
8346,76.0,1.0,21.0,0.0
8347,76.0,1.0,22.0,0.0
8348,76.0,1.0,23.0,1.0
8349,76.0,1.0,24.0,1.0
8350,76.0,1.0,25.0,0.0
8351,76.0,1.0,26.0,1.0
8352,76.0,1.0,27.0,0.0
8353,76.0,1.0,28.0,1.0
8354,76.0,1.0,29.0,0.0
8355,76.0,1.0,30.0,0.0
8356,76.0,1.0,31.0,1.0
8357,76.0,1.0,32.0,1.0
8358,76.0,1.0,33.0,1.0
8359,76.0,1.0,34.0,0.0
8360,76.0,1.0,35.0,1.0
8361,76.0,1.0,36.0,0.0
8362,76.0,2.0,0.0,1.0
8363,76.0,2.0,1.0,1.0
8364,76.0,2.0,2.0,0.0
8365,76.0,2.0,3.0,0.0
8366,76.0,2.0,4.0,1.0
8367,76.0,2.0,5.0,1.0
8368,76.0,2.0,6.0,0.0
8369,76.0,2.0,7.0,0.0
8370,76.0,2.0,8.0,1.0
8371,76.0,2.0,9.0,1.0
8372,76.0,2.0,10.0,1.0
8373,76.0,2.0,11.0,1.0
8374,76.0,2.0,12.0,1.0
8375,76.0,2.0,13.0,0.0
8376,76.0,2.0,14.0,1.0
8377,76.0,2.0,15.0,1.0
8378,76.0,2.0,16.0,1.0
8379,76.0,2.0,17.0,1.0
8380,76.0,2.0,18.0,1.0
8381,76.0,2.0,19.0,1.0
8382,76.0,2.0,20.0,0.0
8383,76.0,2.0,21.0,1.0
8384,76.0,2.0,22.0,0.0
8385,76.0,2.0,23.0,1.0
8386,76.0,2.0,24.0,1.0
8387,76.0,2.0,25.0,1.0
8388,76.0,2.0,26.0,0.0
8389,76.0,2.0,27.0,0.0
8390,76.0,2.0,28.0,0.0
8391,76.0,2.0,29.0,0.0
8392,76.0,2.0,30.0,0.0
8393,76.0,2.0,31.0,0.0
8394,76.0,2.0,32.0,1.0
8395,76.0,2.0,33.0,0.0
8396,76.0,2.0,34.0,1.0
8397,76.0,2.0,35.0,1.0
8398,76.0,2.0,36.0,0.0
8399,76.0,3.0,0.0,1.0
8400,76.0,3.0,1.0,1.0
8401,76.0,3.0,2.0,1.0
8402,76.0,3.0,3.0,0.0
8403,76.0,3.0,4.0,1.0
8404,76.0,3.0,5.0,0.0
8405,76.0,3.0,6.0,0.0
8406,76.0,3.0,7.0,0.0
8407,76.0,3.0,8.0,0.0
8408,76.0,3.0,9.0,1.0
8409,76.0,3.0,10.0,0.0
8410,76.0,3.0,11.0,1.0
8411,76.0,3.0,12.0,0.0
8412,76.0,3.0,13.0,1.0
8413,76.0,3.0,14.0,1.0
8414,76.0,3.0,15.0,0.0
8415,76.0,3.0,16.0,0.0
8416,76.0,3.0,17.0,1.0
8417,76.0,3.0,18.0,0.0
8418,76.0,3.0,19.0,1.0
8419,76.0,3.0,20.0,1.0
8420,76.0,3.0,21.0,0.0
8421,76.0,3.0,22.0,0.0
8422,76.0,3.0,23.0,0.0
8423,76.0,3.0,24.0,0.0
8424,76.0,3.0,25.0,0.0
8425,76.0,3.0,26.0,1.0
8426,76.0,3.0,27.0,1.0
8427,76.0,3.0,28.0,1.0
8428,76.0,3.0,29.0,1.0
8429,76.0,3.0,30.0,0.0
8430,76.0,3.0,31.0,0.0
8431,76.0,3.0,32.0,1.0
8432,76.0,3.0,33.0,1.0
8433,76.0,3.0,34.0,0.0
8434,76.0,3.0,35.0,0.0
8435,76.0,3.0,36.0,0.0
8436,77.0,1.0,0.0,0.0
8437,77.0,1.0,1.0,1.0
8438,77.0,1.0,2.0,0.0
8439,77.0,1.0,3.0,0.0
8440,77.0,1.0,4.0,0.0
8441,77.0,1.0,5.0,1.0
8442,77.0,1.0,6.0,0.0
8443,77.0,1.0,7.0,1.0
8444,77.0,1.0,8.0,0.0
8445,77.0,1.0,9.0,0.0
8446,77.0,1.0,10.0,0.0
8447,77.0,1.0,11.0,1.0
8448,77.0,1.0,12.0,1.0
8449,77.0,1.0,13.0,0.0
8450,77.0,1.0,14.0,1.0
8451,77.0,1.0,15.0,1.0
8452,77.0,1.0,16.0,1.0
8453,77.0,1.0,17.0,1.0
8454,77.0,1.0,18.0,0.0
8455,77.0,1.0,19.0,0.0
8456,77.0,1.0,20.0,1.0
8457,77.0,1.0,21.0,1.0
8458,77.0,1.0,22.0,0.0
8459,77.0,1.0,23.0,0.0
8460,77.0,1.0,24.0,0.0
8461,77.0,1.0,25.0,1.0
8462,77.0,1.0,26.0,1.0
8463,77.0,1.0,27.0,1.0
8464,77.0,1.0,28.0,1.0
8465,77.0,1.0,29.0,0.0
8466,77.0,1.0,30.0,0.0
8467,77.0,1.0,31.0,1.0
8468,77.0,1.0,32.0,1.0
8469,77.0,1.0,33.0,0.0
8470,77.0,1.0,34.0,0.0
8471,77.0,1.0,35.0,1.0
8472,77.0,1.0,36.0,1.0
8473,77.0,2.0,0.0,1.0
8474,77.0,2.0,1.0,1.0
8475,77.0,2.0,2.0,0.0
8476,77.0,2.0,3.0,1.0
8477,77.0,2.0,4.0,1.0
8478,77.0,2.0,5.0,1.0
8479,77.0,2.0,6.0,0.0
8480,77.0,2.0,7.0,0.0
8481,77.0,2.0,8.0,0.0
8482,77.0,2.0,9.0,1.0
8483,77.0,2.0,10.0,1.0
8484,77.0,2.0,11.0,1.0
8485,77.0,2.0,12.0,1.0
8486,77.0,2.0,13.0,0.0
8487,77.0,2.0,14.0,1.0
8488,77.0,2.0,15.0,1.0
8489,77.0,2.0,16.0,1.0
8490,77.0,2.0,17.0,0.0
8491,77.0,2.0,18.0,1.0
8492,77.0,2.0,19.0,1.0
8493,77.0,2.0,20.0,1.0
8494,77.0,2.0,21.0,0.0
8495,77.0,2.0,22.0,1.0
8496,77.0,2.0,23.0,0.0
8497,77.0,2.0,24.0,0.0
8498,77.0,2.0,25.0,0.0
8499,77.0,2.0,26.0,0.0
8500,77.0,2.0,27.0,0.0
8501,77.0,2.0,28.0,0.0
8502,77.0,2.0,29.0,0.0
8503,77.0,2.0,30.0,0.0
8504,77.0,2.0,31.0,1.0
8505,77.0,2.0,32.0,1.0
8506,77.0,2.0,33.0,1.0
8507,77.0,2.0,34.0,1.0
8508,77.0,2.0,35.0,1.0
8509,77.0,2.0,36.0,0.0
8510,77.0,3.0,0.0,1.0
8511,77.0,3.0,1.0,0.0
8512,77.0,3.0,2.0,1.0
8513,77.0,3.0,3.0,1.0
8514,77.0,3.0,4.0,1.0
8515,77.0,3.0,5.0,0.0
8516,77.0,3.0,6.0,0.0
8517,77.0,3.0,7.0,0.0
8518,77.0,3.0,8.0,0.0
8519,77.0,3.0,9.0,1.0
8520,77.0,3.0,10.0,0.0
8521,77.0,3.0,11.0,1.0
8522,77.0,3.0,12.0,0.0
8523,77.0,3.0,13.0,1.0
8524,77.0,3.0,14.0,0.0
8525,77.0,3.0,15.0,1.0
8526,77.0,3.0,16.0,0.0
8527,77.0,3.0,17.0,1.0
8528,77.0,3.0,18.0,0.0
8529,77.0,3.0,19.0,1.0
8530,77.0,3.0,20.0,0.0
8531,77.0,3.0,21.0,1.0
8532,77.0,3.0,22.0,0.0
8533,77.0,3.0,23.0,1.0
8534,77.0,3.0,24.0,1.0
8535,77.0,3.0,25.0,1.0
8536,77.0,3.0,26.0,1.0
8537,77.0,3.0,27.0,0.0
8538,77.0,3.0,28.0,0.0
8539,77.0,3.0,29.0,1.0
8540,77.0,3.0,30.0,0.0
8541,77.0,3.0,31.0,1.0
8542,77.0,3.0,32.0,1.0
8543,77.0,3.0,33.0,0.0
8544,77.0,3.0,34.0,1.0
8545,77.0,3.0,35.0,1.0
8546,77.0,3.0,36.0,1.0
8547,78.0,1.0,0.0,1.0
8548,78.0,1.0,1.0,0.0
8549,78.0,1.0,2.0,1.0
8550,78.0,1.0,3.0,0.0
8551,78.0,1.0,4.0,0.0
8552,78.0,1.0,5.0,1.0
8553,78.0,1.0,6.0,0.0
8554,78.0,1.0,7.0,0.0
8555,78.0,1.0,8.0,0.0
8556,78.0,1.0,9.0,0.0
8557,78.0,1.0,10.0,1.0
8558,78.0,1.0,11.0,0.0
8559,78.0,1.0,12.0,1.0
8560,78.0,1.0,13.0,1.0
8561,78.0,1.0,14.0,0.0
8562,78.0,1.0,15.0,0.0
8563,78.0,1.0,16.0,1.0
8564,78.0,1.0,17.0,1.0
8565,78.0,1.0,18.0,0.0
8566,78.0,1.0,19.0,0.0
8567,78.0,1.0,20.0,0.0
8568,78.0,1.0,21.0,0.0
8569,78.0,1.0,22.0,1.0
8570,78.0,1.0,23.0,0.0
8571,78.0,1.0,24.0,1.0
8572,78.0,1.0,25.0,1.0
8573,78.0,1.0,26.0,1.0
8574,78.0,1.0,27.0,1.0
8575,78.0,1.0,28.0,0.0
8576,78.0,1.0,29.0,0.0
8577,78.0,1.0,30.0,1.0
8578,78.0,1.0,31.0,0.0
8579,78.0,1.0,32.0,0.0
8580,78.0,1.0,33.0,1.0
8581,78.0,1.0,34.0,1.0
8582,78.0,1.0,35.0,1.0
8583,78.0,1.0,36.0,1.0
8584,78.0,2.0,0.0,0.0
8585,78.0,2.0,1.0,1.0
8586,78.0,2.0,2.0,0.0
8587,78.0,2.0,3.0,1.0
8588,78.0,2.0,4.0,0.0
8589,78.0,2.0,5.0,0.0
8590,78.0,2.0,6.0,0.0
8591,78.0,2.0,7.0,0.0
8592,78.0,2.0,8.0,1.0
8593,78.0,2.0,9.0,0.0
8594,78.0,2.0,10.0,0.0
8595,78.0,2.0,11.0,1.0
8596,78.0,2.0,12.0,0.0
8597,78.0,2.0,13.0,1.0
8598,78.0,2.0,14.0,1.0
8599,78.0,2.0,15.0,0.0
8600,78.0,2.0,16.0,1.0
8601,78.0,2.0,17.0,0.0
8602,78.0,2.0,18.0,1.0
8603,78.0,2.0,19.0,1.0
8604,78.0,2.0,20.0,1.0
8605,78.0,2.0,21.0,0.0
8606,78.0,2.0,22.0,0.0
8607,78.0,2.0,23.0,0.0
8608,78.0,2.0,24.0,0.0
8609,78.0,2.0,25.0,0.0
8610,78.0,2.0,26.0,1.0
8611,78.0,2.0,27.0,0.0
8612,78.0,2.0,28.0,0.0
8613,78.0,2.0,29.0,1.0
8614,78.0,2.0,30.0,1.0
8615,78.0,2.0,31.0,0.0
8616,78.0,2.0,32.0,1.0
8617,78.0,2.0,33.0,0.0
8618,78.0,2.0,34.0,1.0
8619,78.0,2.0,35.0,0.0
8620,78.0,2.0,36.0,1.0
8621,78.0,3.0,0.0,1.0
8622,78.0,3.0,1.0,0.0
8623,78.0,3.0,2.0,0.0
8624,78.0,3.0,3.0,0.0
8625,78.0,3.0,4.0,0.0
8626,78.0,3.0,5.0,0.0
8627,78.0,3.0,6.0,1.0
8628,78.0,3.0,7.0,0.0
8629,78.0,3.0,8.0,1.0
8630,78.0,3.0,9.0,1.0
8631,78.0,3.0,10.0,0.0
8632,78.0,3.0,11.0,0.0
8633,78.0,3.0,12.0,1.0
8634,78.0,3.0,13.0,0.0
8635,78.0,3.0,14.0,0.0
8636,78.0,3.0,15.0,0.0
8637,78.0,3.0,16.0,1.0
8638,78.0,3.0,17.0,0.0
8639,78.0,3.0,18.0,1.0
8640,78.0,3.0,19.0,0.0
8641,78.0,3.0,20.0,1.0
8642,78.0,3.0,21.0,1.0
8643,78.0,3.0,22.0,1.0
8644,78.0,3.0,23.0,0.0
8645,78.0,3.0,24.0,0.0
8646,78.0,3.0,25.0,1.0
8647,78.0,3.0,26.0,0.0
8648,78.0,3.0,27.0,0.0
8649,78.0,3.0,28.0,0.0
8650,78.0,3.0,29.0,0.0
8651,78.0,3.0,30.0,0.0
8652,78.0,3.0,31.0,0.0
8653,78.0,3.0,32.0,0.0
8654,78.0,3.0,33.0,0.0
8655,78.0,3.0,34.0,1.0
8656,78.0,3.0,35.0,1.0
8657,78.0,3.0,36.0,0.0
8658,79.0,1.0,0.0,1.0
8659,79.0,1.0,1.0,0.0
8660,79.0,1.0,2.0,1.0
8661,79.0,1.0,3.0,0.0
8662,79.0,1.0,4.0,1.0
8663,79.0,1.0,5.0,0.0
8664,79.0,1.0,6.0,0.0
8665,79.0,1.0,7.0,1.0
8666,79.0,1.0,8.0,1.0
8667,79.0,1.0,9.0,1.0
8668,79.0,1.0,10.0,0.0
8669,79.0,1.0,11.0,0.0
8670,79.0,1.0,12.0,0.0
8671,79.0,1.0,13.0,1.0
8672,79.0,1.0,14.0,1.0
8673,79.0,1.0,15.0,1.0
8674,79.0,1.0,16.0,0.0
8675,79.0,1.0,17.0,1.0
8676,79.0,1.0,18.0,1.0
8677,79.0,1.0,19.0,0.0
8678,79.0,1.0,20.0,0.0
8679,79.0,1.0,21.0,0.0
8680,79.0,1.0,22.0,0.0
8681,79.0,1.0,23.0,1.0
8682,79.0,1.0,24.0,0.0
8683,79.0,1.0,25.0,1.0
8684,79.0,1.0,26.0,0.0
8685,79.0,1.0,27.0,1.0
8686,79.0,1.0,28.0,0.0
8687,79.0,1.0,29.0,0.0
8688,79.0,1.0,30.0,1.0
8689,79.0,1.0,31.0,1.0
8690,79.0,1.0,32.0,0.0
8691,79.0,1.0,33.0,0.0
8692,79.0,1.0,34.0,0.0
8693,79.0,1.0,35.0,0.0
8694,79.0,1.0,36.0,1.0
8695,79.0,2.0,0.0,1.0
8696,79.0,2.0,1.0,1.0
8697,79.0,2.0,2.0,1.0
8698,79.0,2.0,3.0,0.0
8699,79.0,2.0,4.0,0.0
8700,79.0,2.0,5.0,1.0
8701,79.0,2.0,6.0,1.0
8702,79.0,2.0,7.0,0.0
8703,79.0,2.0,8.0,1.0
8704,79.0,2.0,9.0,1.0
8705,79.0,2.0,10.0,0.0
8706,79.0,2.0,11.0,1.0
8707,79.0,2.0,12.0,1.0
8708,79.0,2.0,13.0,0.0
8709,79.0,2.0,14.0,1.0
8710,79.0,2.0,15.0,0.0
8711,79.0,2.0,16.0,1.0
8712,79.0,2.0,17.0,0.0
8713,79.0,2.0,18.0,1.0
8714,79.0,2.0,19.0,0.0
8715,79.0,2.0,20.0,1.0
8716,79.0,2.0,21.0,0.0
8717,79.0,2.0,22.0,0.0
8718,79.0,2.0,23.0,0.0
8719,79.0,2.0,24.0,1.0
8720,79.0,2.0,25.0,1.0
8721,79.0,2.0,26.0,1.0
8722,79.0,2.0,27.0,1.0
8723,79.0,2.0,28.0,0.0
8724,79.0,2.0,29.0,1.0
8725,79.0,2.0,30.0,1.0
8726,79.0,2.0,31.0,0.0
8727,79.0,2.0,32.0,0.0
8728,79.0,2.0,33.0,0.0
8729,79.0,2.0,34.0,1.0
8730,79.0,2.0,35.0,0.0
8731,79.0,2.0,36.0,0.0
8732,79.0,3.0,0.0,0.0
8733,79.0,3.0,1.0,0.0
8734,79.0,3.0,2.0,1.0
8735,79.0,3.0,3.0,0.0
8736,79.0,3.0,4.0,0.0
8737,79.0,3.0,5.0,1.0
8738,79.0,3.0,6.0,1.0
8739,79.0,3.0,7.0,0.0
8740,79.0,3.0,8.0,0.0
8741,79.0,3.0,9.0,1.0
8742,79.0,3.0,10.0,1.0
8743,79.0,3.0,11.0,1.0
8744,79.0,3.0,12.0,1.0
8745,79.0,3.0,13.0,1.0
8746,79.0,3.0,14.0,0.0
8747,79.0,3.0,15.0,0.0
8748,79.0,3.0,16.0,0.0
8749,79.0,3.0,17.0,1.0
8750,79.0,3.0,18.0,0.0
8751,79.0,3.0,19.0,1.0
8752,79.0,3.0,20.0,1.0
8753,79.0,3.0,21.0,0.0
8754,79.0,3.0,22.0,0.0
8755,79.0,3.0,23.0,1.0
8756,79.0,3.0,24.0,1.0
8757,79.0,3.0,25.0,0.0
8758,79.0,3.0,26.0,0.0
8759,79.0,3.0,27.0,0.0
8760,79.0,3.0,28.0,1.0
8761,79.0,3.0,29.0,1.0
8762,79.0,3.0,30.0,1.0
8763,79.0,3.0,31.0,1.0
8764,79.0,3.0,32.0,1.0
8765,79.0,3.0,33.0,1.0
8766,79.0,3.0,34.0,0.0
8767,79.0,3.0,35.0,0.0
8768,79.0,3.0,36.0,1.0
8769,80.0,1.0,0.0,0.0
8770,80.0,1.0,1.0,0.0
8771,80.0,1.0,2.0,0.0
8772,80.0,1.0,3.0,0.0
8773,80.0,1.0,4.0,0.0
8774,80.0,1.0,5.0,1.0
8775,80.0,1.0,6.0,0.0
8776,80.0,1.0,7.0,0.0
8777,80.0,1.0,8.0,0.0
8778,80.0,1.0,9.0,1.0
8779,80.0,1.0,10.0,1.0
8780,80.0,1.0,11.0,0.0
8781,80.0,1.0,12.0,0.0
8782,80.0,1.0,13.0,0.0
8783,80.0,1.0,14.0,1.0
8784,80.0,1.0,15.0,0.0
8785,80.0,1.0,16.0,1.0
8786,80.0,1.0,17.0,1.0
8787,80.0,1.0,18.0,1.0
8788,80.0,1.0,19.0,1.0
8789,80.0,1.0,20.0,1.0
8790,80.0,1.0,21.0,1.0
8791,80.0,1.0,22.0,1.0
8792,80.0,1.0,23.0,1.0
8793,80.0,1.0,24.0,1.0
8794,80.0,1.0,25.0,0.0
8795,80.0,1.0,26.0,0.0
8796,80.0,1.0,27.0,0.0
8797,80.0,1.0,28.0,1.0
8798,80.0,1.0,29.0,1.0
8799,80.0,1.0,30.0,1.0
8800,80.0,1.0,31.0,1.0
8801,80.0,1.0,32.0,1.0
8802,80.0,1.0,33.0,0.0
8803,80.0,1.0,34.0,1.0
8804,80.0,1.0,35.0,1.0
8805,80.0,1.0,36.0,0.0
8806,80.0,2.0,0.0,0.0
8807,80.0,2.0,1.0,0.0
8808,80.0,2.0,2.0,0.0
